co.elastic.otel.android	api	1.0.0		N/A
org.elasticsearch.gradle	build-tools	7.17.18		faac0bc36ab0a0fc2479a2f8f1ce46b3f6620ec6
org.elasticsearch.gradle	build-tools	7.17.19		cb057473e2eda7362cacf03dd84250ae502facc3
org.elasticsearch.gradle	build-tools	7.17.2		020459f39757504b2341edb20905a2cb4910b1d4
org.elasticsearch.gradle	build-tools	7.17.20		7d3385f830f8c9136be6a5e673b3b0d06e820489
org.elasticsearch.gradle	build-tools	7.17.21		af74d4a9bf384809402914c989d5dd2f2859706c
org.elasticsearch.gradle	build-tools	7.17.22		8dd38d38376ec5541ebba81506cc286ab6f8338e
org.elasticsearch.gradle	build-tools	7.17.23		efa451e13576265ec46c3831fca2c48a9501719f
org.elasticsearch.gradle	build-tools	7.17.24		517a7bde14c24f9334bf94469d2095d394bfeccc
org.elasticsearch.gradle	build-tools	7.17.25		d33761d3e7fe8bdfcab965500e96033a7125d9a3
org.elasticsearch.gradle	build-tools	7.17.26		962d2fe10a9e17774cd025935852bcd6aa352660
org.elasticsearch.gradle	build-tools	7.17.27		7fdf2d4138c1cbe080d6f6214ed1ff28d5c9bded
org.elasticsearch.gradle	build-tools	7.17.28		aa72eff4f29399d1cba6f93efc2659afd75f8a57
org.elasticsearch.gradle	build-tools	7.17.3		25ce8ca67bf0c10c1bfe07fad87725fefd906126
org.elasticsearch.gradle	build-tools	7.17.4		53b100f45b76fd75362d518703b0b23936a2ae6e
org.elasticsearch.gradle	build-tools	7.17.5		5005814bc24d37423791b27045fcecac7b9b9026
org.elasticsearch.gradle	build-tools	7.17.6		556eac62e3d007ed4056a62db75b2a6c029400c3
org.elasticsearch.gradle	build-tools	7.17.7		ce51a95e10e410ac1528513c2374b97233e18289
org.elasticsearch.gradle	build-tools	7.17.8		81f38923ea1e1a1e2ab0954042ee8392e5280abc
org.elasticsearch.gradle	build-tools	7.17.9		ec0493c58e5751333e28e50f4e59f5e47a3f4b1a
org.elasticsearch.gradle	build-tools	7.2.0		9b3d3b20acf9ea0671d2df357b088bd57822f970
org.elasticsearch.gradle	build-tools	7.2.1		664706b10ae35db60153f39e7400009ad11f92c2
org.elasticsearch.gradle	build-tools	7.3.0		3b2727bd7404005cb90129ebe03e75defb587a4c
org.elasticsearch.gradle	build-tools	7.3.1		372d7788bdfbcd9e42482db1a1f41ee0eb8dacd5
org.elasticsearch.gradle	build-tools	7.3.2		6bb976e54a76299a2c284e4d04281213a5a76e77
org.elasticsearch.gradle	build-tools	7.4.0		0961a6eb94c9a31680e6657344e29719d3546a61
org.elasticsearch.gradle	build-tools	7.4.1		6c81eb4991aee15ccc6016b6f48fa915157445f4
org.elasticsearch.gradle	build-tools	7.4.2		af4ad9e07ba082f56f014d9db924f572a72872bd
org.elasticsearch.gradle	build-tools	7.5.0		ed33ede1578edfc987fc66b3978a8b49ec21dae4
org.elasticsearch.gradle	build-tools	7.5.1		a17f69cd12519ef56971b0c901373b09390ada84
org.elasticsearch.gradle	build-tools	7.5.2		42f77bce0ee849dadef449634f88fbb0f5aad02a
org.elasticsearch.gradle	build-tools	7.6.0		5c217b15cf5253c47d22af0dbefa94c2fa020a0b
org.elasticsearch.gradle	build-tools	7.6.1		4f5ce60b4ef24602ef959c425e586c30455faa7e
org.elasticsearch.gradle	build-tools	7.6.2		2f8eb7e366e4ab1a8880394f73fab69190c41740
org.elasticsearch.gradle	build-tools	7.7.0		a47713cfbd0bb29e79c6979ed365cb4a7b503877
org.elasticsearch.gradle	build-tools	7.7.1		fe80abceabb07923513fcaec3ddbdb5a13d16bee
org.elasticsearch.gradle	build-tools	7.8.0		0791c5ca79f7154b1061c01918832aede92e9166
org.elasticsearch.gradle	build-tools	7.8.1		18ec901f67aeb538235d3ff60823edbdfdfe9d4e
org.elasticsearch.gradle	build-tools	7.9.0		2660adc550f1c7a9116cd42420082c9d5bcb863e
org.elasticsearch.gradle	build-tools	7.9.1		e0867848bba20d3444ffc20a4956e4875568d7cf
org.elasticsearch.gradle	build-tools	7.9.2		06ddd8cc5a9e5d0abcf55c9460d3760f7445d36c
org.elasticsearch.gradle	build-tools	7.9.3		34067bf23c48c46d0bc581ae92b51c2112d53af2
org.elasticsearch.gradle	build-tools	8.0.0		0cb310ad31c9af8c691a9d5cfc4551876cdb7d44
org.elasticsearch.gradle	build-tools	8.0.0-alpha1		b404a5bacbecb64150a29c676a9fe85bb8f8e425
org.elasticsearch.gradle	build-tools	8.0.0-alpha2		371e3b085602262a86bb3e2b5ecefba07ce17082
org.elasticsearch.gradle	build-tools	8.0.0-beta1		0a4c310827f961f20339caa3c9a28581744aa75b
org.elasticsearch.gradle	build-tools	8.0.0-rc1		3bcbe4c1d6374b0b68f9a75a212a8ef784d64cb4
org.elasticsearch.gradle	build-tools	8.0.0-rc2		a73f5112d18f49893f1d69a62d4e5d949b3f2281
org.elasticsearch.gradle	build-tools	8.0.1		52972d2ac1954051dbf439b04b340fe66ecd7c8e
org.elasticsearch.gradle	build-tools	8.1.0		a61f61f9fb05c2fe5b50e78e9a3028fb32a83437
org.elasticsearch.gradle	build-tools	8.1.1		d604311c702836c50860c30ed329b011da45c596
org.elasticsearch.gradle	build-tools	8.1.2		d61311be149cb4a2eda3d6621c6c1326f1635e16
org.elasticsearch.gradle	build-tools	8.1.3		c6419f81509d40f7abffd06e01f310d32d7a8de7
org.elasticsearch.gradle	build-tools	8.10.0		ac79c196da1fdb67fc23194c41395b690435f873
org.elasticsearch.gradle	build-tools	8.10.1		1d474a80ba421b67c03de3033712da24d5d4f15a
org.elasticsearch.gradle	build-tools	8.10.2		efe9f5032f36b481b1a249aeeabb27773de084c0
org.elasticsearch.gradle	build-tools	8.10.3		441d1db546b56c0dfbcef7252cb9290557f3f5a4
org.elasticsearch.gradle	build-tools	8.10.4		2c1584c62f4a8935d04051eca6adfcb8896e4bac
org.elasticsearch.gradle	build-tools	8.11.0		bef2d446aa8798c7665bc189cdbc6e3cffa72698
org.elasticsearch.gradle	build-tools	8.11.1		21b814c0b971fed98519caec74d944809722fd72
org.elasticsearch.gradle	build-tools	8.11.2		db3220c64c183686aad433aa30711392258a84eb
org.elasticsearch.gradle	build-tools	8.11.3		9bc469a677d964fd2e9e1c4e80d890d5428d197b
org.elasticsearch.gradle	build-tools	8.11.4		31603e2f18a5c9fd8818c12c4ac9999152d795b5
org.elasticsearch.gradle	build-tools	8.12.0		66c27d1445ebd29def790dd98bb268b45544f3cf
org.elasticsearch.gradle	build-tools	8.12.1		5c9812586de25fd74541ab25d2831b7bb7987ea7
org.elasticsearch.gradle	build-tools	8.12.2		95e8146ebe077da841bb0e2a4fc6e9f09f601f8e
org.elasticsearch.gradle	build-tools	8.13.0		541bea2cebc456f7932533902f426063404c1d27
org.elasticsearch.gradle	build-tools	8.13.1		d7be148fc9b1d5cf87382aeeeb7ebfeeebca3754
org.elasticsearch.gradle	build-tools	8.13.2		d3cde4d9abe3a05baa4c1c4ccf905104a4583980
org.elasticsearch.gradle	build-tools	8.13.3		bc0323e9f77ae347cd6a8695f5ed89a2a2b81f65
org.elasticsearch.gradle	build-tools	8.13.4		aa1c048e19ff7c5106b6982bf5eee13248d41cec
org.elasticsearch.gradle	build-tools	8.14.0		124f2732a289f0c6f9ebdbb1399cd83ed1837b37
org.elasticsearch.gradle	build-tools	8.14.1		ccb52e8bd4bcaf52bdbf389adcbdec4692ed137a
org.elasticsearch.gradle	build-tools	8.14.2		c90e4debb2191bbfc3a328f1158ae1737cc43c85
org.elasticsearch.gradle	build-tools	8.14.3		4419f53873526500a758d3d526b02ab6167cc710
org.elasticsearch.gradle	build-tools	8.15.0		220d5b5138e8b9765012ef48d2d5795553086b53
org.elasticsearch.gradle	build-tools	8.15.1		9b47ddc6ad8a03dcfadf6481a8620f3b255f540d
org.elasticsearch.gradle	build-tools	8.15.2		c9e575ce61f9f94ee2810005dd7ea3c6012105cd
org.elasticsearch.gradle	build-tools	8.15.3		f8e40f0518af47788cd8976ac3b0b3a26dcb9b97
org.elasticsearch.gradle	build-tools	8.15.4		f323a6e018213fd71a10a71b2864ac0ae47ea911
org.elasticsearch.gradle	build-tools	8.15.5		dfb0d71e85e239725706df517c81a5582813810c
org.elasticsearch.gradle	build-tools	8.16.0		6fbd7d9cd5d3dbcef1a30726eda177cef1653fe6
org.elasticsearch.gradle	build-tools	8.16.1		4c1283007c3179c700f6a3734132b3f062ac85ea
org.elasticsearch.gradle	build-tools	8.16.2		5f2a491b8d83438a3c6d5b7461bd2a82e1a5d9e1
org.elasticsearch.gradle	build-tools	8.16.3		bea3936c46cd2c5924722610639595cb4fc8f446
org.elasticsearch.gradle	build-tools	8.16.4		0beb7ed07d40e377409d6097c69ad8bfe8cc734c
org.elasticsearch.gradle	build-tools	8.16.5		23e95eb2b9af53d4876a6860b62ae6331148e6fa
org.elasticsearch.gradle	build-tools	8.16.6		c233614d4dde4533502333c0e8372372ef3b0516
org.elasticsearch.gradle	build-tools	8.17.0		a4f978e29bebdab86818bc67d624c36546c91ab7
org.elasticsearch.gradle	build-tools	8.17.1		630bdbfc367df35197e79e9a65c54b43aa3834d2
org.elasticsearch.gradle	build-tools	8.17.2		269e8ab2e34e68559d86286938241c701d42f61b
org.elasticsearch.gradle	build-tools	8.17.3		34cbae0a7f69533d1a6c4c588968c16c5ac484d7
org.elasticsearch.gradle	build-tools	8.17.4		e0a0d43f5de8011257b42cc78c54fe4e9bf97e43
org.elasticsearch.gradle	build-tools	8.17.5		e8b3f9dc283ffc432ebf7ebe94fdf08e8c401d35
org.elasticsearch.gradle	build-tools	8.18.0		4ede084bcd730016a1233350d49484447af5d816
org.elasticsearch.gradle	build-tools	8.2.0		25794e879a71b093b074b8a4cba154e96dfa9ff7
org.elasticsearch.gradle	build-tools	8.2.1		53117883a9c8e1dd4ed1bd094877e8e09f7e6010
org.elasticsearch.gradle	build-tools	8.2.2		26b9f8371f4cfad1d523e7d68468b03c8858a564
org.elasticsearch.gradle	build-tools	8.2.3		2d238776a1fc1ad273762bdb2d803ff6d0162b3a
org.elasticsearch.gradle	build-tools	8.3.0		6f6ab5ba33c7abbfbc280aa6969ca628a8881167
org.elasticsearch.gradle	build-tools	8.3.1		d2d7f67114c868bc1deb0656bca9106266c03e81
org.elasticsearch.gradle	build-tools	8.3.2		3851d3ce369ef81e500015cd3a68e402754f3467
org.elasticsearch.gradle	build-tools	8.3.3		77c9ab5e89e2576690495f7e8ba6445f927718b6
org.elasticsearch.gradle	build-tools	8.4.0		38f63adcbac71cac97b354d1fcd91b557fb37f7d
org.elasticsearch.gradle	build-tools	8.4.1		54b97d16d6b176fad97de71abda053459560bb95
org.elasticsearch.gradle	build-tools	8.4.2		144c4e351bed20f75050b61809f7925c4c3fad1b
org.elasticsearch.gradle	build-tools	8.4.3		12bc91981916ea05ce22f0d71f378cffcafc65f1
org.elasticsearch.gradle	build-tools	8.5.0		03974ea9b9d1428cbb52a906ebfc07ca640c13bc
org.elasticsearch.gradle	build-tools	8.5.1		d629c417e379faf5c0ad1fb6d8236042aef0db9c
org.elasticsearch.gradle	build-tools	8.5.2		0eb0bd313cead250ebe9a8e486907fe1ba44b19e
org.elasticsearch.gradle	build-tools	8.5.3		88c888893383d1335578dda38d17a749cf676298
org.elasticsearch.gradle	build-tools	8.6.0		0f7904d95516b856e93497f7c6551894562234c7
org.elasticsearch.gradle	build-tools	8.6.1		d7cc7279b87abfbf610744fbf7c56dc66f7a550a
org.elasticsearch.gradle	build-tools	8.6.2		fd197f67899e495ba1129556adc13eecfb35fd32
org.elasticsearch.gradle	build-tools	8.7.0		c594226086bc79fc3fe7ffe5241c9d36e2e1d974
org.elasticsearch.gradle	build-tools	8.7.1		48a6c0cc1a1973d0308c7b3974233496d1b4f917
org.elasticsearch.gradle	build-tools	8.8.0		31df37c45706bc91f1f51fc4a88d72d81f710036
org.elasticsearch.gradle	build-tools	8.8.1		53dc336941edff35c93b5802f3a226a966ee2169
org.elasticsearch.gradle	build-tools	8.8.2		d7f6317adf4a63b42e64cfb6abe0eec4a0938968
org.elasticsearch.gradle	build-tools	8.9.0		26bfbbf5b4fd74a0db56ff0688f574b3103516b4
org.elasticsearch.gradle	build-tools	8.9.1		453d73b462e6d6162e7c485be5f751fcea60c5b3
org.elasticsearch.gradle	build-tools	8.9.2		ff342a0a68f050980b9bc98d05f99aecae2c856f
org.elasticsearch.gradle	build-tools	9.0.0		8a975bc55411f334460341b306ab380bd9feb6f9
org.elasticsearch.gradle	build-tools	9.0.0-beta1		3799504f2f6fae0d7185b9afcc2fb0da7e42a889
org.elasticsearch.gradle	build-tools	9.0.0-rc1		8f36c519bb1607bb58c9e39f8181e7520fba9f85
org.fabric3	fabric3-fabric	2.5.0		547a0d864127d02632813706f40dfbb68ce28664
org.fabric3	fabric3-fabric	2.5.1		d1bdd589ef42d845ecc3156cd5e286c454cc14c6
org.fabric3	fabric3-fabric	2.5.2		45b96e6dacdb3645ee30d0383d0e979885312301
org.fabric3	fabric3-fabric	2.5.3		552e620e0ff7be07004d178356f74d12aa73087c
org.fabric3	fabric3-fabric	3.0.0		8f8a907bc421d0df2a4a56516775e16d7748b681
org.fissore.jrecordbind	jrecordbind-test	3.2.0		df378345019b9cbff85d256445f13a00c7ff82ca
org.fusesource.hawtjni	hawtjni-generator	1.0		b9d4f9fea7859a96e8f9400ee43339dc26b3f7ec
org.fusesource.hawtjni	hawtjni-generator	1.1		06601c86cdeacb99bea735a336a1f88de44b4e64
org.fusesource.hawtjni	hawtjni-generator	1.10		74635ed3c13f24c87792acf5af7cdd795ba3ed83
org.fusesource.hawtjni	hawtjni-generator	1.11		90f8c0c5b287f911a55c4f6979015ccf74ef3ad4
org.fusesource.hawtjni	hawtjni-generator	1.12		884c9088aec07c3b449a1e8faa5ef4ce3884bb3b
org.fusesource.hawtjni	hawtjni-generator	1.13		4dcc2813c268a6da5ab41c9b3ca8ae5bd158edda
org.fusesource.hawtjni	hawtjni-generator	1.14		53239bd4160c931664e405a413e89a458766616f
org.fusesource.hawtjni	hawtjni-generator	1.15		d3cfd63133f05d819932118eb36626a6623b58b7
org.fusesource.hawtjni	hawtjni-generator	1.16		59963815a5f8e1671c0432c4f556576cf1646399
org.fusesource.hawtjni	hawtjni-generator	1.17		3b02da9b02fe3f0e9803b756bc48de4c91df4bd2
org.fusesource.hawtjni	hawtjni-generator	1.18		ec85e4e340424518cb64938aef06290ac54acdd8
org.fusesource.hawtjni	hawtjni-generator	1.2		d448667cf459f2cefcb2cb5ec6540ba60aa12b44
org.fusesource.hawtjni	hawtjni-generator	1.3		81017e35a62f3a75daee2969a3983129377379ce
org.fusesource.hawtjni	hawtjni-generator	1.4		abf2b9a318639453ebe690042b1785d481bd9c34
org.fusesource.hawtjni	hawtjni-generator	1.5		90a790a509902ddab9cfdc4420f68f3fc7ba0825
org.fusesource.hawtjni	hawtjni-generator	1.6		0676326492ea2649908a35f284b694d63972d609
org.fusesource.hawtjni	hawtjni-generator	1.7		ff6a8d24cfc46dc1b85ad896e7b8546522c9e340
org.fusesource.hawtjni	hawtjni-generator	1.8		76997911e52f0ab86f9e6bad005fcb24e5060a6e
org.fusesource.hawtjni	hawtjni-generator	1.9		f64c9bac9cedf904fbc5096710c3f16a29a616c6
org.fusesource.mvnplugins	maven-provision-plugin	1.13		78255ecaaace5b9dd1729400b92748a00db3c624
org.fusesource.mvnplugins	maven-provision-plugin	1.14		70a8170557267794e5d432cb2183064ab81d5834
org.fusesource.mvnplugins	maven-provision-plugin	1.15		1408c84cb23135ed70ffba8deb84af572a02f1de
org.fusesource.mvnplugins	maven-provision-plugin	1.16		0671c160c99759bf6c9b770e4423558eef2426a3
org.fusesource.mvnplugins	maven-provision-plugin	1.17		fee8359d52479e460a6468befe1ff8b5f25e2e17
org.fusesource.mvnplugins	maven-provision-plugin	1.18		b99a0f0b254aae63caf6d0ced3763e6e7b9d9ab2
org.fusesource.mvnplugins	maven-provision-plugin	1.19		4ef1ffcf1cae095113c10208c2ce2ac3eeccec9c
org.fusesource.mvnplugins	maven-provision-plugin	1.20		3ecb916a43b430224d92e393124d1607bfcd09e5
org.fusesource.mvnplugins	maven-provision-plugin	1.21		ce5ca4e66cb3aa9d74b9507a7dbe17cf8353765b
org.fusesource.mvnplugins	maven-provision-plugin	1.22		06f052e69fdc900df04575a096150429e3f4c70d
org.fusesource.mvnplugins	maven-provision-plugin	1.23		9e43a2c5e83267c178d99f89ca34407588e22239
org.fusesource.mvnplugins	maven-provision-plugin	1.24		817d9577e53046cdb08f819bb3a2da59b28728d6
org.fusesource.mvnplugins	maven-provision-plugin	1.25		ac96727262240b28ddc599e175bf27e71bd235c9
org.fusesource.mvnplugins	maven-provision-plugin	1.26		813ad60e4cdffced3f6206334624d417200f49b3
org.fusesource.mvnplugins	maven-provision-plugin	1.29		b117ef124239884df59c24c8b1521b6e7077ed17
org.fusesource.mvnplugins	maven-provision-plugin	1.30		7e892054b76a2112e23caa8caeeae2a5fdb4594f
org.fusesource.mvnplugins	maven-provision-plugin	1.31		2891bf1107ffb84ebf4308fb04b41e240e38e65e
org.fusesource.mvnplugins	maven-provision-plugin	1.32		8aa8a7a76bc6bfd41b93506f0d35ac67e472ba71
org.fusesource.mvnplugins	maven-provision-plugin	1.33		cb8408aa875ae0fee8cb1e353182ff8adcb3a9a1
org.fusesource.mvnplugins	maven-provision-plugin	1.34		0afc74d54bfac2e2efed3c751bd7856d05b9feaf
org.fusesource.mvnplugins	maven-provision-plugin	1.35		aeda6e4ff098ee5815d147e993fb52b821b2b1d8
org.fusesource.mvnplugins	maven-provision-plugin	1.36		85d76e79473cd4b50b013c6d218451468965f159
org.fusesource.mvnplugins	maven-provision-plugin	1.37		44372f899285b2606cd6ed61e1c97790bb99a00f
org.fusesource.mvnplugins	maven-provision-plugin	1.38		5d554c8d3a9281dc0c6790be80b0fc1a2cde7a29
org.fusesource.mvnplugins	maven-provision-plugin	1.39		891f2e07734df47f19ac8ccf60794cd8a29e43a2
org.fusesource.mvnplugins	maven-provision-plugin	1.40		f111ba83fc0413c40fdb424a3cf7a13027d6164d
org.fusesource.mvnplugins	maven-provision-plugin	1.41		2677c53a1df38aee38eabaab39767dfb89d0dda6
org.fusesource.mvnplugins	maven-provision-plugin	1.42		2e598b888ed50c83976566364e79ea2d55ddbabd
org.fusesource.mvnplugins	maven-provision-plugin	1.43		3852b6b4d00da22ae163813afa2d702b090df2fa
org.fusesource.mvnplugins	maven-provision-plugin	1.44		d8e99bc0fba2621af4dfcb297bb7852382f353b9
org.fusesource.mvnplugins	maven-provision-plugin	1.45		0044b481298109fa3c4f25c168d69374e5a1de05
org.graceframework	grace-datastore-gorm	2022.0.0		ad227bc212e7550fd6d07198882321b34470c6c1
org.graceframework	grace-datastore-gorm	2022.0.1		7c090d954644cb60624fb95e44ad2beb25aeddd9
org.graceframework	grace-datastore-gorm	2022.0.2		95d652864ecc01fb962898b2e02e7ce20e66b93e
org.graceframework	grace-datastore-gorm	2022.1.0		66396fe2a2fa495807251cb55af85c85e5d515b9
org.graceframework	grace-datastore-gorm	2022.1.1		ce17c9664b413b3dcbc4e44e8a437a8383dbdb35
org.graceframework	grace-datastore-gorm	2022.1.2		ddf084816c0991daed795958d457c09886894527
org.graceframework	grace-datastore-gorm	2022.1.3		abf8cf0674738a7b98b0c6d5fd1f32fad99213b4
org.graceframework	grace-datastore-gorm	2022.1.4		a9f227afd4684bb9dbe9c336b59a237aacf2b082
org.graceframework	grace-datastore-gorm	2022.2.0		056a20074f5cb17cbb74692b43000b26f9478a14
org.graceframework	grace-datastore-gorm	2022.2.1		d40318a78c48a504f134025903ec0c7a54ba75e7
org.graceframework	grace-datastore-gorm	2022.2.2		632b7511b9a212ea529747524b6a39edba922e66
org.graceframework	grace-datastore-gorm	2022.2.3		7248d370b24f5b6b76786e7e92fa91f1bba923b3
org.graceframework	grace-datastore-gorm	2022.2.4		99a010f26b4c18d7ce98f1b8ffd0949e96512da0
org.graceframework	grace-datastore-gorm	2022.2.5		becd327af0bd3a20e2e4208adb604fe866c58ce1
org.graceframework	grace-datastore-gorm	2022.2.6		f3602cd18c28f937c90e6de3ce45b564534236a6
org.graceframework	grace-datastore-gorm	2022.2.7		d682079b1666311d6bf204d0e8edbe854caf377e
org.graceframework	grace-datastore-gorm	2023.0.0		1bbc2839b67612df4d8547d0283863b2cc8103bb
org.graceframework	grace-datastore-gorm	2023.0.0-M1		5b54a4c09a4d1bd9f432c4bb9f0bc6c0ccfd254a
org.graceframework	grace-datastore-gorm	2023.0.0-M2		c59a6fe1be53b5c1cfee05b770cabe958b11fe3a
org.graceframework	grace-datastore-gorm	2023.0.0-M3		a793ab771ec252c76ee92263cfa1abcd34f60c16
org.graceframework	grace-datastore-gorm	2023.0.0-M4		3dacc9362907101fde60eb3940c4010b0046957d
org.graceframework	grace-datastore-gorm	2023.0.0-M5		396742ee8d6e2d58179d31c14f6610335ed3f8f0
org.graceframework	grace-datastore-gorm	2023.0.0-RC1		a1b45ae5a9d5101a3b4d6cf1355a694fb04d3b01
org.graceframework	grace-datastore-gorm	2023.0.1		668fcdfda25ade985a7a2be41d9abbd4feb094e7
org.graceframework	grace-datastore-gorm	2023.1.0		ccf0c45f5e098dd43df794d870ca4d5ea93e41f0
org.graceframework	grace-datastore-gorm	2023.1.0-M1		1dc4ea768086bfd1b5d590d2af60acb890a32300
org.graceframework	grace-datastore-gorm	2023.1.0-M2		b8177115c68c1421c886e64245de7e373e5549cb
org.graceframework	grace-datastore-gorm	2023.1.0-M3		5ea2561929d5c286bb7ffe4cbc44d506595736e5
org.graceframework	grace-datastore-gorm	2023.1.0-RC1		5ecaf1ffeb45b8e08e39fb1e5d3ad798987744bd
org.graceframework	grace-datastore-gorm	2023.1.1		e313684dc4a207cc66590a78bf6ec9870743e816
org.graceframework	grace-datastore-gorm	2023.2.0		9bfe31358fb92091ea4a19a4f416bf6c35482b97
org.graceframework	grace-datastore-gorm	2023.2.0-M1		1bddcb2f6744578ae3fc7da5b0e40cfca1bcf8c1
org.graceframework	grace-datastore-gorm	2023.2.0-RC1		e4fa95e0658c02d9a06bcb209a3c56cdc68abd67
org.graceframework	grace-datastore-gorm	2023.3.0-M1		5dc84d73ff4958ae0f5f6c1facb83f3c1272ba69
org.graceframework	grace-datastore-gorm	2023.3.0-RC1		0e3ed63a3f1a08f57ce2222c03a0d69a811b60b7
org.hsqldb	hsqldb	1.8.0.10		7e9978fdb754bce5fcd5161133e7734ecb683036
org.hsqldb	hsqldb	2.0.0		c9d525ce1a464185e6b01c7de872127a06092673
org.hsqldb	hsqldb	2.2.4		6a6e040b07f5ee409fc825f1c5e5b574b1fa1428
org.hsqldb	hsqldb	2.2.6		cf35e8222e4af7aa9d7423b6c1f7a68b6d543867
org.hsqldb	hsqldb	2.2.6	jdk5	4240836d46fbb292543c71d23becd9f2a807a315
org.hsqldb	hsqldb	2.2.6	jdk6debug	7f28f26fccb13408bb37d3e78ac2b7101a954577
org.hsqldb	hsqldb	2.2.7		511d3c8a7dc25f126f5aed9dffe2df11c5eb4b19
org.hsqldb	hsqldb	2.2.7	jdk5	186c8fce8d9ddc94a25317c8e3b0a51866a125de
org.hsqldb	hsqldb	2.2.7	jdk6debug	1f0a39e69e1b93299153766b7063655a5e527dab
org.hsqldb	hsqldb	2.2.8		8231a3ff71ba5889f9e2d01ce13503cbdd4038e9
org.hsqldb	hsqldb	2.2.8	jdk5	4c6b3e52a273d7cc4de0833342551e28a89a328b
org.hsqldb	hsqldb	2.2.8	jdk6debug	7484833d76e6409dbf0716cd733d222022dc5485
org.hsqldb	hsqldb	2.2.9		23365fb055315725a8e69777e3d2e1e8a5d4878f
org.hsqldb	hsqldb	2.2.9	jdk5	8fb703498af6d4b3cfdb048e49e7b93f5a5fed48
org.hsqldb	hsqldb	2.2.9	jdk6debug	9107f6621e6157b14930975574059c41acd5b516
org.hsqldb	hsqldb	2.3.0		93306187b1a782f2b929d12536022185487037d2
org.hsqldb	hsqldb	2.3.0	jdk5	e3b5d96b2e987ce1dfa5573ea85900cba6a307be
org.hsqldb	hsqldb	2.3.0	jdk6debug	d05648e7f5a5b4dd2381ed1463577727014ffff6
org.hsqldb	hsqldb	2.3.1		bd7153caa30958e1c64a3dd38b93e5a7442d9a0e
org.hsqldb	hsqldb	2.3.1	jdk5	d1fd6b8bf55393c9d02e44613ad9cc434fddafdd
org.hsqldb	hsqldb	2.3.1	jdk6debug	8e9431510cb3b245f50428411db00b011a087ef0
org.hsqldb	hsqldb	2.3.2		970fd7b8f635e2c19305160459649569655b843c
org.hsqldb	hsqldb	2.3.2	jdk5	2f70b6f4f200bc850b4e8d8d53b1b5ca197a335a
org.hsqldb	hsqldb	2.3.2	jdk6debug	63e597bdd95cf7b42599eed6d2e9ce27177bf48c
org.hsqldb	hsqldb	2.3.3		d12d506194447dffb8a2b05dd2c50b0cdd73d9d1
org.hsqldb	hsqldb	2.3.3	jdk5	4c269e661bdc2d0f4d2b10397ead727eac49e8ab
org.hsqldb	hsqldb	2.3.3	jdk6debug	134659313e8e04f3384ff84d4fc84e908e64ad79
org.hsqldb	hsqldb	2.3.4		5564c057c826418f8e32de5815a14aee91781b37
org.hsqldb	hsqldb	2.3.4	jdk5	1525671b4341dac8bbff095b158df7327abca738
org.hsqldb	hsqldb	2.3.4	jdk6debug	6159e3ddb334258a53398d8c8a77c1a20bf21121
org.hsqldb	hsqldb	2.3.5		4f97fcbc10fecf6f048c3b65683781d031b9155e
org.hsqldb	hsqldb	2.3.5	jdk5	ed4dc9cc4619f50b353e49322821628ba347ec3e
org.hsqldb	hsqldb	2.3.5	jdk6debug	0a5f1e04740be55c69a59faebe99c68b00d7dc8c
org.hsqldb	hsqldb	2.3.6		d4adfef3f017dd71fe789067cc6b7c39f31f2a3a
org.hsqldb	hsqldb	2.3.6	jdk6debug	e9d5fabcb7c09d54bdb7e2759effd90509c0ab90
org.hsqldb	hsqldb	2.4.0		195957160ed990dbc798207c0d577280d9919208
org.hsqldb	hsqldb	2.4.0	jdk8debug	66a60632f2ce5ca019f7172fcc04f2b3cca0604c
org.hsqldb	hsqldb	2.4.1		9daff99b4fbd6809fd46ab4327650ad00a1be6d4
org.hsqldb	hsqldb	2.4.1	jdk8debug	929aa3dd2ecc9580de9048b59d7224cca81c5343
org.hsqldb	hsqldb	2.5.0		59298fcd77faf01e02b405def2f80cccbf582508
org.hsqldb	hsqldb	2.5.1		b1f720a63a8756867895cc22dd74b51fb70e90ac
org.hsqldb	hsqldb	2.5.2		0d8ec10f8ed2d9ac8c400208f4f78a546b116afe
org.hsqldb	hsqldb	2.6.0		3d14d37f7c99987950aa81a3a286f3f1e7144243
org.hsqldb	hsqldb	2.6.1		e626f8231592da1862fac632a6230752cf69b8e9
