activesoap	retroweaver	1.1		8de137dad861a59f75a1e7289553e0dc090b18dc
software.amazon.awssdk	b2bi	2.29.22		b81a64e1a2972b0829a12ac70c38c8e0ee472e1d
software.amazon.awssdk	b2bi	2.29.23		6aca11d77d7e240e1f87e97596f410878a19113e
software.amazon.awssdk	b2bi	2.29.24		06d9f779d663b08b6ff011c83601cf5938251ec3
software.amazon.awssdk	b2bi	2.29.25		65a6f84af87f8a3818110d2d5264cdd54afc3b1b
software.amazon.awssdk	b2bi	2.29.26		8d66f3cc815bd5ed1831885170395c3ae4a00918
software.amazon.awssdk	b2bi	2.29.27		e2f39e3e42afc4c0dede68e4754798818ed5340e
software.amazon.awssdk	b2bi	2.29.28		f7ed225742edc176486d4c1bbbfbcc4ce392d864
software.amazon.awssdk	b2bi	2.29.29		2259f3e942d7a4381c82ac9145d9143b23cb9528
software.amazon.awssdk	b2bi	2.29.3		635b5692571f0cd2c1cb9321d2c3f73312e22d51
software.amazon.awssdk	b2bi	2.29.30		0e2978acf6e095ffd8a352b883587008ed8f87b0
software.amazon.awssdk	b2bi	2.29.31		e93ae1fd6c5e596fdbcb5fa65af94e98a8e34a4d
software.amazon.awssdk	b2bi	2.29.32		d62d3b50c1ddf32aae9b2d5d24e64dd004a5fe5a
software.amazon.awssdk	b2bi	2.29.33		42d478aea604574438465c0835d68ff562a3a75e
software.amazon.awssdk	b2bi	2.29.34		4e17b76468ab52ac39e48ec5d9e4918c61831c2a
software.amazon.awssdk	b2bi	2.29.35		c600d5342848c1788adf174771ee09966db48990
software.amazon.awssdk	b2bi	2.29.36		16d10fa1732feb9c4f66aaa4d1ebd5974d034670
software.amazon.awssdk	b2bi	2.29.37		05d4de30627cb109c3cfecc49d51bf46574d9c2b
software.amazon.awssdk	b2bi	2.29.38		5d94ef534c9dd4d1471e1c61e85d3f57f60aa394
software.amazon.awssdk	b2bi	2.29.39		2c5d77e5a3d8472f086368453985dbb3c57192d0
software.amazon.awssdk	b2bi	2.29.4		4f2e0ac447abe095ae645a33c8950885aa7df8bc
software.amazon.awssdk	b2bi	2.29.40		38805fd218b9460cd1bccde261d9c087533b4268
software.amazon.awssdk	b2bi	2.29.41		c3141641cc6a65cebed439a0eb185a786f7dfafa
software.amazon.awssdk	b2bi	2.29.42		30834b10dfc04a3b7541c3473d11ef704f28edac
software.amazon.awssdk	b2bi	2.29.43		43bd264c6248e6a07ce3a8eecbf878fe311901ec
software.amazon.awssdk	b2bi	2.29.44		bc71272b0b268743834376712e4f6d7a2be17a28
software.amazon.awssdk	b2bi	2.29.45		e2e05c8ca3c625912d721216dec528ea289622a0
software.amazon.awssdk	b2bi	2.29.46		ba17a583dc9b3159105454279db2eb763550cf63
software.amazon.awssdk	b2bi	2.29.47		088aebdb6a7693ee1a25632ceddbfaffbdaffc77
software.amazon.awssdk	b2bi	2.29.48		9b7e3a44d37466bbe02e479a48c059da5f274562
software.amazon.awssdk	b2bi	2.29.49		b05fb4cffbaa5c4e79ee57718465211ecc3e7f0c
software.amazon.awssdk	b2bi	2.29.5		19b89996f0df5514e81e7d240f034f9b50333cd3
software.amazon.awssdk	b2bi	2.29.50		5ca14612bf8ef258d8f032b219e728a31276cebe
software.amazon.awssdk	b2bi	2.29.51		cf3b5cdb8d63af03b67b270db2f5ef4b4232b71d
software.amazon.awssdk	b2bi	2.29.52		4732acead64804a5ed66fe7b04031da6557a8f8a
software.amazon.awssdk	b2bi	2.29.6		f021ea2465be796751b0930449af36f702b3c767
software.amazon.awssdk	b2bi	2.29.7		ee9fc40170e8411e545b294cbd3f6cec5ed14ab9
software.amazon.awssdk	b2bi	2.29.8		5ed4014dbf0a1f4c4d69a86afdd3addfb92f6ee8
software.amazon.awssdk	b2bi	2.29.9		f320ec4abc4af231f41a29317285eb4f2e1f97fc
software.amazon.awssdk	b2bi	2.30.0		b6f36a031d443780c4d684501e693613c7d4569f
software.amazon.awssdk	b2bi	2.30.1		09a9ef18cc32cb0ef9e0a2ef77584894a9a5219b
software.amazon.awssdk	b2bi	2.30.10		62d108309dd7556b0b3870abddf21ab7a6261299
software.amazon.awssdk	b2bi	2.30.11		5874153448252e6f64ea8da2ee39dfb3ef311c6d
software.amazon.awssdk	b2bi	2.30.12		2ee27a2d77f6b08858419bdc86f86c3d4f3c4a9c
software.amazon.awssdk	b2bi	2.30.13		0a7cdf07b1152f1efe76b1813f52b431bf387e87
software.amazon.awssdk	b2bi	2.30.14		8c0dd52010bac69193ab93d9dfc8e0bd813afd88
software.amazon.awssdk	b2bi	2.30.15		cb565b8540937177f4007ce9f804b13614a79853
software.amazon.awssdk	b2bi	2.30.16		27cd0361ec727d544c3fa54478462fc1dc941387
software.amazon.awssdk	b2bi	2.30.17		b0acee09d0e099521ac048533cb84cd060a3898d
software.amazon.awssdk	b2bi	2.30.18		c0870c393d82857808605faf10d16536b0bdc84e
software.amazon.awssdk	b2bi	2.30.19		c13f97422631c6b7db06012b6ced147acbf4e7eb
software.amazon.awssdk	b2bi	2.30.2		067637e7624b9fb6619cf456a4eceb3f2490e446
software.amazon.awssdk	b2bi	2.30.20		62d6c9a86b38d31105e6a0708bceffb201308fac
software.amazon.awssdk	b2bi	2.30.21		06248d50cc7ea4d58b80affc6a0f1c9297d90be2
software.amazon.awssdk	b2bi	2.30.22		a2e39464c948c955ed8a4e740ae928fbc6431c79
software.amazon.awssdk	b2bi	2.30.23		6b151834c909018e1b505050d14fd96052e28a8d
software.amazon.awssdk	b2bi	2.30.24		7162fff715990e755640f328de703ce12a15f2b8
software.amazon.awssdk	b2bi	2.30.25		ae1de842ed1b9a07ab377ce4ec82d3c0c8b402e9
software.amazon.awssdk	b2bi	2.30.26		0ddf73efc6c29f65e828d6b95d5969ede69e263c
software.amazon.awssdk	b2bi	2.30.27		8cc341e04e2389f3165e8b7299369ea4404143f4
software.amazon.awssdk	b2bi	2.30.28		a064d52fc5154ee7cd2b64c88ce9c2d400af74ed
software.amazon.awssdk	b2bi	2.30.29		71ee1a21f7b6c7cc1214d18ad032ed2c0126305d
software.amazon.awssdk	b2bi	2.30.3		bbd0c9e786ea874f16e39cbda02fcb0058ccc2af
software.amazon.awssdk	b2bi	2.30.30		bcf9524b262c19178ea743fa7cf53f5c6567db4f
software.amazon.awssdk	b2bi	2.30.31		b33d73dbe52858935952fa3f8c44f30699d21782
software.amazon.awssdk	b2bi	2.30.32		8261375483dfb821bac22e9bac5ea32b0f69e883
software.amazon.awssdk	b2bi	2.30.33		e6f9949aa4707250f6f41e4952f9a67ee69e6f6f
software.amazon.awssdk	b2bi	2.30.34		f40dbe53403a11cac637b4d77104e37eca970399
software.amazon.awssdk	b2bi	2.30.35		964080f6b95b3aae6dd96d6c7627c97e1774ca26
software.amazon.awssdk	b2bi	2.30.36		2aecc571ae59584b88c61b2ed9cd313265f9710e
software.amazon.awssdk	b2bi	2.30.37		70a665166b5cf11f51f41ecd46012035645d76d7
software.amazon.awssdk	b2bi	2.30.38		f767b7661bf1a951caf5e4a4489db386e1a3b81c
software.amazon.awssdk	b2bi	2.30.4		4a83112ecce25c8cf93e41731d5ebfb87f66951b
software.amazon.awssdk	b2bi	2.30.5		52bdb86be804e027dcc9645c01694683e91907c5
software.amazon.awssdk	b2bi	2.30.6		d78499001cb8d88328471f5615746cd2196cc2d8
software.amazon.awssdk	b2bi	2.30.7		49a47163dbead50fc264a0d521261e254608de6a
software.amazon.awssdk	b2bi	2.30.8		64dd1bd904639a78e56f515ed77e4473be0d380a
software.amazon.awssdk	b2bi	2.30.9		af2335de4672ac0befc7448bf28efbf46a2064ae
software.amazon.awssdk	b2bi	2.31.0		a82149adaab417cbd3130ff79a1be82448bf7985
software.amazon.awssdk	b2bi	2.31.1		d04d1f08c986fdc1a6f14e911fe714c25084da9e
software.amazon.awssdk	b2bi	2.31.10		fedfb04ae227f5c78c52c18e98f18b65570b28fa
software.amazon.awssdk	b2bi	2.31.11		7f966ba65996e1076ffcc66e2e3ed3ee989fd81b
software.amazon.awssdk	b2bi	2.31.12		70f17118ba093ff060feba602ff6832d910741c7
software.amazon.awssdk	b2bi	2.31.13		9f0edcc702af5c684b6be9839bdaa1013b8d30ea
software.amazon.awssdk	b2bi	2.31.14		e42f9a3e3a9cbd32cb5b4d83c560eeef10fd7453
software.amazon.awssdk	b2bi	2.31.15		3d03da93f6b60977fddf0fd1a51b4b314cd7a93f
software.amazon.awssdk	b2bi	2.31.16		7dcdbc1214515b2180ffd544bd8fcdff32a0d02b
software.amazon.awssdk	b2bi	2.31.17		d71037d8c0b0195455d4e5dcc0a75a853d1e7871
software.amazon.awssdk	b2bi	2.31.18		ffcfef107206e78fd8fb28e38d30d1647ad5dbec
software.amazon.awssdk	b2bi	2.31.19		2e2aad3e8666fa20414ceb88cae38874c63519e6
software.amazon.awssdk	b2bi	2.31.2		dd5e013b00f63cba7453f9c72e165f41c19dd2aa
software.amazon.awssdk	b2bi	2.31.20		91674dc51b87441f52ac1c9ad91beaa26de84dbe
software.amazon.awssdk	b2bi	2.31.21		63bb0703daebbd8e6003775e86ce5fe3bc92bad1
software.amazon.awssdk	b2bi	2.31.22		c883f2f83da48420979781393124807b08d84f7c
software.amazon.awssdk	b2bi	2.31.23		62ab7574b8a8cc536129dbd27ddbfbbe369f9619
software.amazon.awssdk	b2bi	2.31.24		02891bcf7cab5f07572c6b761241ff29c72b8a3d
software.amazon.awssdk	b2bi	2.31.25		ce5e1d4a91d3eaa6ae055da06b9c5a75f0926397
software.amazon.awssdk	b2bi	2.31.26		fb5bfac9001623fec545c7117e91f76e5b1ba6dc
software.amazon.awssdk	b2bi	2.31.27		26f2bda77ab24807dc2c449657b8fea759d39725
software.amazon.awssdk	b2bi	2.31.28		d594255f86d026df33abf26456a8ec332ec8d85b
software.amazon.awssdk	b2bi	2.31.29		954c15227548e03ba0a721c442dd0c1af0f836f3
software.amazon.awssdk	b2bi	2.31.3		52f477196f4435ece3dd87f705300446b9bd98b1
software.amazon.awssdk	b2bi	2.31.30		ab897e52f87447c0871f40324dd4192602491d3d
software.amazon.awssdk	b2bi	2.31.31		81219cce7affe5ecd49cd6bc8621f0e7f2f42ec1
software.amazon.awssdk	b2bi	2.31.32		eca867a2970154764c1bfb064697fcb19b3e2f85
software.amazon.awssdk	b2bi	2.31.33		1212b84e9c7ea5576804c9e52b9253a5ca0c844e
software.amazon.awssdk	b2bi	2.31.4		862fb1840a9ee0b60f038142219892685f1ee681
software.amazon.awssdk	b2bi	2.31.5		09a02709d18104a2243eea02e8e9b400f7e16c67
software.amazon.awssdk	b2bi	2.31.6		2544b6b6923f45e7133636520428644ba3e95081
software.amazon.awssdk	b2bi	2.31.7		cf8f2cef01cff73f310efeffa1ef4f48c03650f1
software.amazon.awssdk	b2bi	2.31.8		0af7c7c2b5021cc539675b81f1dd7452b3fae566
software.amazon.awssdk	b2bi	2.31.9		bf99e5e1a556b25ef2007483cda43fa2678c2244
team.duckie.quack	quack-bom	1.0.0-dev01		N/A
team.duckie.quack	quack-bom	1.0.0-dev02		N/A
team.duckie.quack	quack-bom	1.0.0-dev03		N/A
team.duckie.quack	quack-bom	1.0.0-dev04		N/A
team.duckie.quack	quack-bom	1.0.0-dev05		N/A
team.duckie.quack	quack-bom	1.0.0-dev06		N/A
team.duckie.quack	quack-bom	1.0.0-dev07		N/A
technology.yiss.kotlin	kotlin-stdlib-jre8	1.2.41		a5531b96a4bd85ce6eec621bdc4620771491b4d3
technology.yiss.kotlin	kotlin-stdlib-jre8	1.2.42		cbc2443639745ac8cca8cabe352f1d8c71733db4
wtf.metio.yosql.logging	yosql-logging-noop	2021.4.18		164b9a0e9dac5b36bc2e5a267bc2f450e1f4ca0e
wtf.metio.yosql.logging	yosql-logging-noop	2021.4.21		4e7baa8a8971c966b622c334a70414ece69c81e4
wtf.metio.yosql.logging	yosql-logging-noop	2021.5.5		a7d5eb319e43781e5344416932d79597e31d48a2
