ch.epfl.lamp	scala-records_sjs0.6_2.11	0.4		08c81edcbb69469a304c13b01808b7dfd2c350d9
org.wso2.messaging	integration	4.0.26		f14aa6ec71dadb8b1f298f03ea24915fe32d3bd3
org.wso2.messaging	integration	4.0.27		2a0681857fd29cf3b0f91026a2315bb5b2e75616
org.wso2.messaging	integration	4.0.28		cea45ea27d32e49fd8015d841a6119214b736039
org.wso2.messaging	integration	4.0.29		b59b5c5a26ee05f52a266ccf053464e2ff1f7ad0
org.wso2.messaging	integration	4.0.3		2a81f2f4c02ed2ca1649e1f7e6776bfe648f17c3
org.wso2.messaging	integration	4.0.30		0c871717034283490321a82e80af114957c82894
org.wso2.messaging	integration	4.0.31		e0d08b561a010647691ab7347ccf5c16023c29b6
org.wso2.messaging	integration	4.0.32		16960b6445972f6e9a8434e817d36b76b9fd54d9
org.wso2.messaging	integration	4.0.33		7a7383a38d6486f9fc859eede921ae49901ceb69
org.wso2.messaging	integration	4.0.34		ce24a2f98c9e4998367932fb6d50e2ebb01cec03
org.wso2.messaging	integration	4.0.35		71ab99b4ab647ecf1bd4ee58b22c04ae18aac3d9
org.wso2.messaging	integration	4.0.36		d21eabc435252cd861661e771aac05efe2f0b8f0
org.wso2.messaging	integration	4.0.37		8c8a4aa7412f28456d020388b9f538a7cc252b19
org.wso2.messaging	integration	4.0.38		6fb79f68b87fd29374c47a35665cd9e5417d4009
org.wso2.messaging	integration	4.0.39		cca4f592c327a26b6d1a0f8110d8d1435ee54d39
org.wso2.messaging	integration	4.0.4		4aad5acf62b76b20e78f0ee69d9558941c5b675f
org.wso2.messaging	integration	4.0.40		e9e3c87e4d7f4b919b78997fab7a3decf24ae799
org.wso2.messaging	integration	4.0.41		c5e05a2e251aa1fc2230d0ab39c8aba268ba7fc3
org.wso2.messaging	integration	4.0.42		6ca6dd52ab6e29c793903d16f61fa61520d0ee72
org.wso2.messaging	integration	4.0.43		7b76738f0371f2b91c5b50ab3deca17ef16aa75b
org.wso2.messaging	integration	4.0.44		91782bc05d05bc3adfb5982e9de3ee0c6c65a0a5
org.wso2.messaging	integration	4.0.5		8517722f0281fc812ce7a2fc9db11663250715c9
org.wso2.messaging	integration	4.0.6		3f445df6c00bf5f6f81bf8b8733e98059043b71c
org.wso2.messaging	integration	4.0.7		f1960928a3d524310bc2fbf49d8ec45329f92226
org.wso2.messaging	integration	4.0.8		8b00d45d0bb774e22ec9701c96850f63bbaa9cee
org.wso2.messaging	integration	4.0.9		7ee395b51156ad6961e00c8f1ba82969396eb5fe
si.urbas	recognizer	0.0.1		7475df2185d05d08b341b0a1628a2cb7eb31a9c5
