ca.dsolutions	javafx	1.0		e870b2d60a98ab560e29dc7b91b5a26691d4bf77
org.http4k	http4k-client-apache4-async	6.5.2.0		89e174cd542c923c2f3b75a604fa881b349136e8
org.http4k	http4k-client-apache4-async	6.5.3.0		b3e6997563d83a041fc7f85e61fb39bc769a6223
org.http4k	http4k-client-apache4-async	6.5.4.0		f2cb1d87e5d22e01be8579dfe2ba21a5603562ea
org.http4k	http4k-client-apache4-async	6.5.5.0		f74235bfc9d4b3db3e1b8a681deed4042b985611
org.http4k	http4k-client-apache4-async	6.5.5.1		992a028fe12b655556e79bfd6db722aff1347af3
org.http4k	http4k-client-apache4-async	6.5.6.0		910a87dd3b5d1ada5a451da86010a9a395ed3863
org.http4k	http4k-client-apache4-async	6.5.6.1		6b2a146444eae49badca3c081d87a269936ccdd1
org.http4k	http4k-client-apache4-async	6.6.0.0		4dc6ab3980cef3009bac4a56048bdb4be0cab435
org.http4k	http4k-client-apache4-async	6.6.0.1		1bcce9067e2e9cca0e8ef24b5b507bf0b80e1fcf
org.http4k	http4k-client-apache4-async	6.6.1.0		f8f8137cc70cdea8198a14cd225718513bda2768
org.http4k	http4k-client-apache4-async	6.7.0.0		631d85cbc7946986ee26b97ceebea666448500ef
org.http4k	http4k-client-apache4-async	v6.3.0.0		e02f4c2b4e9324f232d8a2068e0bc5b5bf9fa9fa
org.http4k	http4k-client-apache4-async	v6.4.1.0		41449a8c8b1c60dcfe6a7b085a67b2073bc3a36e
org.knowm.xchange	xchange-btctrade	4.0.0		a64de8cecfdc7e222c9deffcfda979f0d41fa74b
org.knowm.xchange	xchange-btctrade	4.1.0		23bd2fb26c759aa8926c5a56a17aec018b958b5a
org.knowm.xchange	xchange-btctrade	4.2.0		513373db8fe1ef70e95a8b35c58df9f51e4d4a36
org.knowm.xchange	xchange-btctrade	4.2.1		c1554fc1c4800f2d567e8f394fec85bbec53ae29
org.knowm.xchange	xchange-btctrade	4.2.2		bed795f43eff0829b5590b833e59356a9774759d
org.knowm.xchange	xchange-btctrade	4.2.3		a66174718e4036dd2b89fc06fc5a3db998520158
org.knowm.xchange	xchange-btctrade	4.3.0		81c1a4f6da6c0ac09bb30bb6dccb77f0eb11b22c
org.knowm.xchange	xchange-btctrade	4.3.1		2db26e6242d3a158fc6b75d62e57062a377919ef
org.knowm.xchange	xchange-btctrade	4.3.10		599fa2b63f4baded56d6d219f6335a7d40edee06
org.knowm.xchange	xchange-btctrade	4.3.11		5593112fd839011b70139015446707a3592970cd
org.knowm.xchange	xchange-btctrade	4.3.12		b359c5b85d0831f41d110e1616f24237765ffd8e
org.knowm.xchange	xchange-btctrade	4.3.13		24b2cdcc81d877c9431d9a8a2ef0e897ddd36107
org.knowm.xchange	xchange-btctrade	4.3.14		2d8d73a29ce2737e3ec15bc47a2c9b7a8d0ca31b
org.knowm.xchange	xchange-btctrade	4.3.15		f5a8b11479af5d8c2ab0a2663a958a2da400b87e
org.knowm.xchange	xchange-btctrade	4.3.16		bd9aa785c32a53ebd6011ef923677974295c6abc
org.knowm.xchange	xchange-btctrade	4.3.17		0945df581aff89acc348795882f904e0ea40e51d
org.knowm.xchange	xchange-btctrade	4.3.18		4501088e081b7f7bc1b19c85c30e8289ac63a1ad
org.knowm.xchange	xchange-btctrade	4.3.19		76b74bde37c25024a326dd2fea40d557b98c4d91
org.knowm.xchange	xchange-btctrade	4.3.2		80e7f9971f097eab64927953c67dc3867296e566
org.knowm.xchange	xchange-btctrade	4.3.20		52a9c18accc09032dbaf8fe498e87f85cb13019b
org.knowm.xchange	xchange-btctrade	4.3.21		32b69591145406266ddaaf1d66f07f6ff7b5cda0
org.knowm.xchange	xchange-btctrade	4.3.3		818208f00fd904ea9041df46e758a36fe48418cb
org.knowm.xchange	xchange-btctrade	4.3.4		93e77292cde2e28a10309004ab691afaf30c66af
org.knowm.xchange	xchange-btctrade	4.3.5		6162ab443e46aa724588333009780535179f6de9
org.knowm.xchange	xchange-btctrade	4.3.6		6ae7ee5f3523fd87d619409261fa2efc7f8c8e45
org.knowm.xchange	xchange-btctrade	4.3.7		728efe8071581fad9bf44d4b4441d08cc64d0b70
org.knowm.xchange	xchange-btctrade	4.3.8		3ceee9fd865c311ebd6bcd0b9c3d8158f5feb001
org.knowm.xchange	xchange-btctrade	4.3.9		2346fdd813ff9ba53986449736a3de322ee08a06
org.knowm.xchange	xchange-btctrade	4.4.0		762aa38caba896850a0ed14bdbeb9334dad9af59
org.knowm.xchange	xchange-btctrade	4.4.1		74d6447a8eac9d86f585aa9a40ef11629ae14d47
org.knowm.xchange	xchange-btctrade	4.4.2		dacf5541e5d787dfd5a4b456db312176a1e381be
org.knowm.xchange	xchange-btctrade	5.0.0		672384e0d2760fe34b1ba3d6a7d2bf9bbdb2f0af
org.knowm.xchange	xchange-btctrade	5.0.1		8284cdaa4b78f5b356be61cdca932ab040a890da
org.knowm.xchange	xchange-btctrade	5.0.10		9b942016831bf60373fa95628d8cbc69163991fa
org.knowm.xchange	xchange-btctrade	5.0.11		fc35a1628c0b07f386e072383170dac9b3af98fc
org.knowm.xchange	xchange-btctrade	5.0.12		9f02d7f5f9b038ed24cf8d477617557937899029
org.knowm.xchange	xchange-btctrade	5.0.13		3100b900777efa6282c8b5c062f1aaabdd363709
org.knowm.xchange	xchange-btctrade	5.0.14		fee821961225d8aca1d0af75e0c583bd8f5a144a
org.knowm.xchange	xchange-btctrade	5.0.2		a07ef34f1d8cc6edc98f01fb70948e855d35d327
org.knowm.xchange	xchange-btctrade	5.0.3		81e6e692f57c908fc668089fa2067ef918fc5e5d
org.knowm.xchange	xchange-btctrade	5.0.4		97bc90a39319fd99ab62887e700c196c9546477b
org.knowm.xchange	xchange-btctrade	5.0.6		f09895cc50329d6fc825d1ab798a86563618469f
org.knowm.xchange	xchange-btctrade	5.0.7		b301c5f5efb8af35a0d6e026cd34ba3b19830cc3
org.knowm.xchange	xchange-btctrade	5.0.8		7be0ba45ddb9fef70112ba79f7a7478261340446
org.knowm.xchange	xchange-btctrade	5.0.9		81a1b3476294c1b8c737a573a3710c270a3e6e22
org.mvnpm.at.stimulus-components	dialog	1.0.1		9083bc4c78d88e181f4eee86f7d2347009898685
org.tentackle	fixprefs	2.1.0		4d10cd37986932787e74ec54ccaa1c6d0f2ab75d
org.tentackle	fixprefs	2.1.1		7ffe492369d4d000568da0c25bbe5136a0bff32a
org.tentackle	fixprefs	2.1.2		606f640663c40a4fb5f1060e1be1bbb51d0df662
org.tentackle	fixprefs	2.1.4		fdbd103a4111c7768f028c6d26873143675b4813
org.tentackle	fixprefs	2.1.5		be3bbd0fb4aba297abe5b86d86007fa4fcf86975
org.tentackle	fixprefs	2.1.6		24980fd9dbc07a475b3f0cc4018ae92cf9e666fa
org.tentackle	fixprefs	8.2.2.0		c04a0273a09436370bd71fdbaa99de864c2153dc
org.tentackle	fixprefs	8.2.3.0		a4e2f482cc645d843d05cf0377246a2488d80da4
org.tentackle	fixprefs	8.2.4.0		f88479bf725b47b9de5f1fe1fe9b25ac859b556e
org.tentackle	fixprefs	8.2.5.0		b50f778266dc90788acd36dd8499df49c6b3a5cc
org.tentackle	fixprefs	8.2.6.0		c7186d4c9a776f42420125161e3833b47c295f6f
org.tentackle	fixprefs	8.2.7.0		9c75f9f86190296fcad34057591e49ffe80b2b2e
org.tentackle	fixprefs	8.2.7.4		b8c3d636a346280616924d718b9a375459c08a21
org.tentackle	fixprefs	8.2.8.0		e53e616b2c6f28fb90899c4d3f4f1da0d3caa3f0
org.tentackle	fixprefs	8.3.0.0		63b63d3a1d83a007a4e94a748f765ff08da3a51d
org.tentackle	fixprefs	8.3.0.1		58a79da5a8f2e20d179804ddb5041472a4051386
org.umlg	runtime-domain-sqlg	1.0.0		f5d112ef39bd008ddd6cdf5a3315381f76095afc
org.umlg	runtime-domain-sqlg	1.0.0.M9		16ad929a23ed19c18def211735c4a00c2baaa05f
org.umlg	runtime-domain-sqlg	1.0.1		7e448576add8e4fa6f05b3dfeee7de4a9fe728ff
org.umlg	runtime-domain-sqlg	1.0.2		630e393e24b309ec800c4c2e5711f14cf16e41c3
org.umlg	runtime-domain-sqlg	1.1.0.RC1		ca0f71cc2c6ef55e11760a25a869c3ef4052f098
org.umlg	runtime-domain-sqlg	1.1.0.RC2		4d6022b46a451f52322ec79574b879603aa99097
org.umlg	runtime-domain-sqlg	1.2.2		b7bbd0ad7974044911650d4c5203aa65ad92cfcf
org.umlg	runtime-domain-sqlg	1.2.3		0ed4e19675a8960ab175bac0fc49fb7a97c5b045
org.umlg	runtime-domain-sqlg	1.2.5		3a39db93d0d825820947cb242f443bffee01d9e5
org.umlg	runtime-domain-sqlg	2.0.0		08c96d9cf42ef1189f0083284ae914965b542105
org.umlg	runtime-domain-sqlg	2.0.1		d98d63895e2342fa67442da5790ec1f290e8d939
org.umlg	runtime-domain-sqlg	2.0.10		6b48d354d8c152fde69d00744bd46e90ad7c2d53
org.umlg	runtime-domain-sqlg	2.0.11		47ac76b6a011faadb5b0b9f63d2ade0d9d04d9d8
org.umlg	runtime-domain-sqlg	2.0.12		5187b74244141c109edad5dda6ca2b3a99fbab76
org.umlg	runtime-domain-sqlg	2.0.13		466589a21e6b53c07ca71ec153e4e968a21d12ef
org.umlg	runtime-domain-sqlg	2.0.15		771e436239e91dc89e5acadfe24142a9c74ac102
org.umlg	runtime-domain-sqlg	2.0.16		0006f9119c99100cac5121baad45977221687610
org.umlg	runtime-domain-sqlg	2.0.2		6176abb5930277ae58419d0559cc6d0a02e26549
org.umlg	runtime-domain-sqlg	2.0.3		76bccb46eb36c697cd54e8e08bc9c5cefd9b83bb
org.umlg	runtime-domain-sqlg	2.0.4		f6ee47751ec2d88aadd3e0aacf7a37508da92f7a
org.umlg	runtime-domain-sqlg	2.0.6		f7590bef7d386c89e08d2ca43cccc310a9633655
org.umlg	runtime-domain-sqlg	2.0.7		7924818ae56ef55f09943315fd0d27d6576ce987
org.umlg	runtime-domain-sqlg	2.0.8		114665ffef1dcf53df6c6c2452f511cec7a0dd86
org.virtuslab	besom-auto-deploy_3	0.0.4-core.0.2		0b8c7ec72b3d64313327efa177d391ade14280d3
org.virtuslab	besom-auto-deploy_3	0.0.4-core.0.3		5b0c39ea9275dfa2530311dd59a45a94f7b5b6cf
org.virtuslab	besom-auto-deploy_3	0.0.4-core.0.4		eb1532d272b764b0cfef8ffcb870a8c9d62a224b
org.webjars.npm	github-com-mrkelly-lato	0.3.0		f11e6c5377c78b15c058070d873b942848c348ff
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.web.publisher.theme.default	7.0.1		N/A
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.web.publisher.theme.default	7.0.10		N/A
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.web.publisher.theme.default	7.0.11		N/A
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.web.publisher.theme.default	7.0.12		N/A
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.web.publisher.theme.default	7.0.13		N/A
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.web.publisher.theme.default	7.0.14		N/A
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.web.publisher.theme.default	7.0.15		N/A
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.web.publisher.theme.default	7.0.16		N/A
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.web.publisher.theme.default	7.0.17		N/A
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.web.publisher.theme.default	7.0.18		N/A
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.web.publisher.theme.default	7.0.19		N/A
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.web.publisher.theme.default	7.0.2		N/A
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.web.publisher.theme.default	7.0.20		N/A
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.web.publisher.theme.default	7.0.21		N/A
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.web.publisher.theme.default	7.0.22		N/A
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.web.publisher.theme.default	7.0.23		N/A
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.web.publisher.theme.default	7.0.24		N/A
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.web.publisher.theme.default	7.0.25		N/A
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.web.publisher.theme.default	7.0.26		N/A
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.web.publisher.theme.default	7.0.27		N/A
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.web.publisher.theme.default	7.0.28		N/A
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.web.publisher.theme.default	7.0.29		N/A
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.web.publisher.theme.default	7.0.3		N/A
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.web.publisher.theme.default	7.0.30		N/A
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.web.publisher.theme.default	7.0.31		N/A
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.web.publisher.theme.default	7.0.32		N/A
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.web.publisher.theme.default	7.0.33		N/A
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.web.publisher.theme.default	7.0.34		N/A
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.web.publisher.theme.default	7.0.35		N/A
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.web.publisher.theme.default	7.0.36		N/A
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.web.publisher.theme.default	7.0.37		N/A
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.web.publisher.theme.default	7.0.38		N/A
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.web.publisher.theme.default	7.0.39		N/A
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.web.publisher.theme.default	7.0.4		N/A
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.web.publisher.theme.default	7.0.40		N/A
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.web.publisher.theme.default	7.0.41		N/A
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.web.publisher.theme.default	7.0.42		N/A
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.web.publisher.theme.default	7.0.5		N/A
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.web.publisher.theme.default	7.0.6		N/A
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.web.publisher.theme.default	7.0.7		N/A
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.web.publisher.theme.default	7.0.8		N/A
org.wso2.carbon.apimgt	org.wso2.carbon.apimgt.web.publisher.theme.default	7.0.9		N/A
pl.setblack	facti-core	0.1.0		2d15150d65153237c326383876c3ba9154ce7783
ru.shadam	spring-data-tarantool	0.1.0		7bd4e9a99fd45fb9a49b0d7a4e7c1c26edb3849c
tf.tofu	tofu_2.12	0.10.0		c11ee718fd2124a83414ac41100839fab5a32ac8
tf.tofu	tofu_2.12	0.10.1		998023ee8353f0ef6ba602273cc02b0649dd12f5
tf.tofu	tofu_2.12	0.10.2		4d4d94b5a9f2ce736b0bb1a5ba38a9f6b10ccb27
tf.tofu	tofu_2.12	0.10.3		bc42c1885e2cde76b6286fd1b7488854253582a0
tf.tofu	tofu_2.12	0.10.4		6954e3afe6d7400e9b4a5415e2da8773d79fa17c
tf.tofu	tofu_2.12	0.10.5		597ffac5dcdf5f423adf826558ae37eb438c644a
tf.tofu	tofu_2.12	0.10.6		5a76098ae7d700a2ef9a30b86b46ef76f6f92c31
tf.tofu	tofu_2.12	0.10.7		4d7145899ca23392ef18eb25936473e0f586edab
tf.tofu	tofu_2.12	0.10.8		97abfb3dee7be7004a976e97b664fa37c74d26fb
tf.tofu	tofu_2.12	0.11.0		34d46687e1e4f2880c15709811937077c0ab5c51
tf.tofu	tofu_2.12	0.11.1		a55376b1eea6fc4785acbfd9affdc739c780a339
tf.tofu	tofu_2.12	0.12.0		1f1542f508b0af09e7214c0ce1f8cb2ee180ba63
tf.tofu	tofu_2.12	0.12.0.1		f90202decf1e09c0a4d991ef3cf3bd14d3c854bb
tf.tofu	tofu_2.12	0.12.1		9c64e3e97b619d6776e7c9ee06bf37b0e1ffa463
tf.tofu	tofu_2.12	0.13.0		ae2c0568e5299c39ed2d363ef2632933a5e779f3
tf.tofu	tofu_2.12	0.13.1		2f6dae20f3f0f8f7ed95358699a23c2dec479844
tf.tofu	tofu_2.12	0.13.2		39e6b9acd1f9ba83fb68be6af0c7f51c62c631ba
tf.tofu	tofu_2.12	0.13.3		4229f65f8816f52018929abeaff931d30acf5ee0
tf.tofu	tofu_2.12	0.13.4		1d8a6bc00c5b6aedc3157fc13c9278ecbfae8bef
tf.tofu	tofu_2.12	0.13.5		57a7c1b4249e1167a5c3d02bc7b36cd83df2e9a6
tf.tofu	tofu_2.12	0.13.6		16e774b650b59a58d51a2f73b7d4da4c70db52ff
tf.tofu	tofu_2.12	0.13.7		710c5c011e2e03d618159786d904331cf8912983
us.codecraft	webmagic-core	0.10.0		a1c5a41ab07b3f19626b8b1ec4f8e1f4f24f35af
us.codecraft	webmagic-core	0.10.1		52ec6524af2ab1b38cccbcc3119c5664ec57b039
us.codecraft	webmagic-core	0.10.2		d6238d746cc3f18378590913958fd41c4eda0994
us.codecraft	webmagic-core	0.10.3		c3766e48e2f07b1b72630ef32644cd9f558e31e9
us.codecraft	webmagic-core	0.2.1		1541afcd820958aa2b5def5bbbafe11cbaee2b6e
us.codecraft	webmagic-core	0.3.0		8a4d83d357e4325f16d43d1bd31ace9c2bf53d19
us.codecraft	webmagic-core	0.3.1		ec9875aaec812f568f744a3ea8ea88b0cb5bba5e
us.codecraft	webmagic-core	0.3.2		80155793c6388cda1968589f4d7941f3fa8b314b
us.codecraft	webmagic-core	0.4.0		ebe7ce1830f52608873b78d6fbeb9fd85c279333
us.codecraft	webmagic-core	0.4.1		8d16f441419b724834b85969fb8289ded2031de8
us.codecraft	webmagic-core	0.4.2		cf86cd9d8aad7e5b9b359db8088b16d925f45d7e
us.codecraft	webmagic-core	0.4.3		8dba1e01623c94fc27137c1fe1107efa464f7eb0
us.codecraft	webmagic-core	0.5.0		359fcb4a13bcf8588703b8a2a6da5e4acb277902
us.codecraft	webmagic-core	0.5.1		ca7bb524b4d0d539e7f6acf3f9fee20fa84e50ef
us.codecraft	webmagic-core	0.5.2		f832906353801939eea2d15c674d777a7c43332b
us.codecraft	webmagic-core	0.5.3		99ac0478d76febcbadaeb3d4c3eb0f3096348028
us.codecraft	webmagic-core	0.6.0		4eb5224e020ea664401b4d7b757a63d1a89e98a6
us.codecraft	webmagic-core	0.6.1		c3bcb2aeda240dfd99b1da0325efdebe9a9dc54b
us.codecraft	webmagic-core	0.7.0		c9c0c579fda80699e19d42ae6f2cc9f5c83c9e44
us.codecraft	webmagic-core	0.7.0.alpha		d376e2f900ba3e8cff0eee86db35f39832d3b8e4
us.codecraft	webmagic-core	0.7.1		7ef5cedf1f92b083d028a994df4e8be8dc79518a
us.codecraft	webmagic-core	0.7.2		057422bcd677f853f3d2c83034f240ad2389ac76
us.codecraft	webmagic-core	0.7.3		7c644d9653e7b8fb0e1057bdb51950545ca4b94a
us.codecraft	webmagic-core	0.7.4		540139be40058a1d19528c75908d23700bb9712c
us.codecraft	webmagic-core	0.7.5		2f4db7895bf3ec3edb189e718a1eb87544d12d4a
us.codecraft	webmagic-core	0.7.6		08b5af453641f9da821e7c0f1515380fc5d81891
us.codecraft	webmagic-core	0.8.0		930be910f6f13124d9d77f36bc240436bf27cceb
us.codecraft	webmagic-core	0.9.0		cba6ba5e82ee450c417491437f0c83e1d2bc5741
us.codecraft	webmagic-core	0.9.1		599102b54cb5456676820d87737fd8d801278a17
us.codecraft	webmagic-core	1.0.0		350b67bc706cf35ecf15d807b3127843d064ab1f
us.codecraft	webmagic-core	1.0.1		cc5a7648e653dfbe0c61b455b63b270cf1633e2f
us.codecraft	webmagic-core	1.0.2		2bb9bf4790ed0107e52bb2d3f468b58d0e5abc49
us.codecraft	webmagic-core	1.0.3		066e5121053290ef7425b60ae301ef397650616b
