br.com.thiagomoreira.liferay.plugins	social-buttons-portlet	1.3.0.0		N/A
org.sonatype.m2e.egit	org.sonatype.m2e.egit.feature	0.13.0.20110628-2018		55955f76bd0be1e204f21602702cb6b84b75087a
org.webjars	cldrjs	0.3.5		9ef78f140559e656387553d96051a92a8dd24dc3
org.webjars.npm	cli-width	1.1.1		5750df939b5c7e57cd30efb160ab54c9449d15be
org.webjars.npm	cli-width	2.2.0		88737558e290a3a87e41f4d390da55b7512b0dc3
org.webjars.npm	cli-width	2.2.1		9537b2449440eb634d19ff331d78b454a2a7f44f
org.webjars.npm	cli-width	3.0.0		a6d1564b0f79673702dc6e993750e2ca2bb2e30e
org.webjars.npm	cli-width	4.0.0		4157fd0c1d8b73e0061cb67d6816927ade83b06d
org.webjars.npm	cli-width	4.1.0		f7a17053e77334532cb7cdce4660eafc30404ec2
org.webjars.npm	github-com-mathiasbynens-emoji-test-regex-pattern	2.2.0		6ac4b92e6e1de0aa0fd3ba805b7fdfefa20f1f0a
org.webjars.npm	react-timer-mixin	0.13.2		f6cd7b8ff49568e333aefe400849e0b03718eedb
org.wso2.appserver	jsf-marks-calculator	5.3.0		N/A
org.wso2.appserver	jsf-marks-calculator	5.3.0-beta1		N/A
org.xbib	interlibrary-action-config	3.0.0		642f5dbb20a08371553a13dcf101aa63639b3352
pl.pkk82.test.ci	maven-bbp-mrp-oss	1.0		afdedcc47f510b91f9fbdf9b356c49bfcfd12247
pl.pkk82.test.ci	maven-bbp-mrp-oss	1.1		28a99ac8cd986a8f1bc6d661e18ce475494a5364
pl.pkk82.test.ci	maven-bbp-mrp-oss	1.2		9ad2f7c094ca02bd489deaa9b37fed91a3e2b50e
pl.pkk82.test.ci	maven-bbp-mrp-oss	1.3		9a3491eb78637ccd709d4dd03723cb467953e580
pl.pkk82.test.ci	maven-bbp-mrp-oss	1.4		2121bc1d4b5e802c7d39780a69c2bd226324a042
pl.pkk82.test.ci	maven-bbp-mrp-oss	1.5		1792c75f46bb0bc6ead2a630aeefde1b55b3f041
pl.pkk82.test.ci	maven-bbp-mrp-oss	1.6		56f9fbaa9ceefad9ca1cc9588ecb56e854810274
ru.sbtqa.tag	allure-helper	1.0.1		c0cdd8dda1d71a4be551e15159a6335acb5bdb7c
ru.sbtqa.tag	allure-helper	1.0.2		7a535cbfc4f4e10b8ad6960c5b674b2a149fec16
ru.sbtqa.tag	allure-helper	1.0.3		01f39fbb771701d4f26fc83369dbacc40914342d
ru.sbtqa.tag	allure-helper	1.1.0		7828aebc2174f481d96b8d9be3162630c59571e5
ru.sbtqa.tag	allure-helper	1.2.0		cbb197073c89b6c0fa7a41f2936133805bd93acc
ru.sbtqa.tag	allure-helper	1.2.1		2fb438c7aecbf39e3e916d45f48386d5de78b359
ru.sbtqa.tag	allure-helper	1.2.2		ee61a05b2552b7aa50654a2049f51049ef9e3c64
ru.sbtqa.tag	allure-helper	1.2.3		9c446ae46e2f4b41eb44b9514a62bcc89394d1e9
ru.sbtqa.tag	allure-helper	1.2.4		2261dfda4df3aaa337f846b86def50a15a42d3b6
ru.sbtqa.tag	allure-helper	1.2.5		646cb02278547808be546ea67f4a5b7b23a8a470
ru.sbtqa.tag	allure-helper	1.2.6		84f34f1b6584fe50db77cf860f2cb5812c8abaca
ru.sbtqa.tag	allure-helper	1.2.7		1b64c4cf4279efa71002332871ba812e27412e07
ru.sbtqa.tag	allure-helper	1.2.8		549f570d72c25b1b40b039aae25e0173ce1c4b4a
ru.sbtqa.tag	allure-helper	1.3.0		5dec2bee70848cf3989025d5ffaa3677d2201c7f
ru.sbtqa.tag	allure-helper	1.3.1		d7d3bae3c20c9d97d746aa6264f0080cc2ff4e3d
ru.sbtqa.tag	allure-helper	1.3.2		de9d00ac8a8729533a9534d6240f8a1fe9b9a9f6
ru.sbtqa.tag	allure-helper	1.4.0		bbf40370a6350b21bf8f182c4985773ba17f4f19
ru.sbtqa.tag	allure-helper	1.4.1		52be4ab68d7bb135a625439e718cef5817ff25b5
ru.sbtqa.tag	allure-helper	1.4.2		28b82709acb48493a95800bdff8c9beb526c5e71
ru.sbtqa.tag	allure-helper	1.4.3		045667ca339c59e4818b38e4bae105874f523784
ru.tbank.top.core	warmup-api	1.0.0		3e29bb01c556841b8d76c7a812716e23fe541b12
ru.tbank.top.core	warmup-api	1.1.0		a7e2a2952a29404f3352b0c8729caf03c9e00b29
ru.tbank.top.core	warmup-api	1.1.2		2262a836f5b91873f79d8d0c14ba4cc362f1a3df
ru.tbank.top.core	warmup-api	1.2.0		78cdb028b62873f34f95581f4480849ef014661b
ru.tbank.top.core	warmup-api	1.2.1		f9e625cf4fa3a3fe064a86bd1addeaf58bae0f87
ru.tbank.top.core	warmup-api	1.3.0		c43d6fcb28ceb34bb857c116b71d48cf4efa5210
se.jguru.codestyle.poms.kotlin	jguru-codestyle-kotlin-parent	0.11.0		N/A
se.jguru.codestyle.poms.kotlin	jguru-codestyle-kotlin-parent	0.11.2		N/A
se.jguru.codestyle.poms.kotlin	jguru-codestyle-kotlin-parent	0.11.3		N/A
se.jguru.codestyle.poms.kotlin	jguru-codestyle-kotlin-parent	0.9.6		N/A
se.jguru.codestyle.poms.kotlin	jguru-codestyle-kotlin-parent	0.9.7		N/A
top.cheesetree.btx.framework	btx-framework-boot-web-netty	1.2.0		7d11419395edd3987c9ccc388a756f2cc14295ab
